Commodity_Group,Price_Detail,Price_Type,MARKET,Unit_of_Measurement,PRICEID,Unit,Date,Value
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W25","784"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W26","782"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W27","805"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W28","826"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W29","826"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W30","829"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W31","833"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W32","832"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W33","831"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W34","840"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W35","840"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W36","837"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W37","831"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W38","829"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W39","832"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W40","829"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W41","833"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W42","836"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W43","847"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W44","850"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W45","848"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W46","852"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W47","864"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W48","864"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W49","868"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W50","864"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W51","865"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2013W52","871"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W1","870"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W2","877"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W3","883"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W4","882"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W5","874"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W6","868"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W7","855"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W8","847"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W9","842"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W10","834"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W11","836"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W12","831"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W13","822"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W14","850"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W15","865"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W16","871"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W17","893"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W18","892"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W19","898"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W20","898"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W21","899"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W22","898"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W23","892"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W24","883"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W25","877"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W26","870"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W27","873"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W28","873"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W29","873"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W30","875"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W31","873"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W32","876"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W33","884"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W34","883"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W35","874"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W36","871"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W37","870"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W38","866"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W39","859"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W40","863"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W41","856"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W42","851"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W43","850"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W44","840"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W45","834"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W46","832"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W47","839"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W48","843"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W49","837"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W50","827"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W51","820"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2014W52","814"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W1","810"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W2","808"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W3","799"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W4","794"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W5","780"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W6","766"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W7","746"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W8","715"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W9","692"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W10","689"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W11","683"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W12","670"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W13","662"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W14","653"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W15","634"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W16","625"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W17","626"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W18","625"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W19","608"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W20","626"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W21","638"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W22","637"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W23","637"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W24","640"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W25","639"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W26","654"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W27","656"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W28","654"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W29","654"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W30","659"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W31","655"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W32","661"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W33","657"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W34","653"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W35","646"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W36","639"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W37","634"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W38","637"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W39","621"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W40","610"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W41","606"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W42","601"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W43","590"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W44","580"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W45","572"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W46","567"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W47","557"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W48","545"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W49","529"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W50","537"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W51","550"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W52","558"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2015W53","574"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W1","577"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W2","578"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W3","590"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W4","606"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W5","612"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W6","613"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W7","617"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W8","624"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W9","631"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W10","634"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W11","648"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W12","651"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W13","665"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W14","686"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W15","699"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W16","756"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W17","775"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W18","788"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W19","855"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W20","886"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W21","895"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W22","920"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W23","922"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W24","922"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W25","913"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W26","911"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W27","922"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W28","922"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W29","919"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W30","911"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W31","904"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W32","908"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W33","908"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W34","892"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W35","893"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W36","869"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W37","845"
"Steel - Carbon","Cold-rolled Coil, Spot price","Point","USA, Midwest, FOB","USD/t","701","USD/t","2016W38","823"
